inventory	requested inventory update | 
discoveries	discoveries update | 
look	examining tile {'x': 63, 'y': 3, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
move	new or desired item at #Position{:x 62, :y 4} |  dir=SW
look	examining tile {'x': 62, 'y': 4, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
loot	learning contents of containers on ground | 
wield	making use of b | unlock chest | 
inventory	requested inventory update | 
forcelock	unlock chest | 
wield	making use of a | wielding better weapon - a +1 long sword | 
inventory	requested inventory update | 
loot	learning contents of containers on ground | 
loot	taking {'216 gold pieces': None, 'a scroll labeled ELBIB YLOH': None} out of container at . | looting desirable items | 
inventory	requested inventory update | 
loot	updating content of container at . | 
move	new or desired item at {'x': 61, 'y': 3, 'glyph': ')', 'color': 'cyan', 'feature': None, 'seen': True, 'dug': False, 'se |  dir=NW
look	examining tile {'x': 61, 'y': 3, 'glyph': '@', 'color': 'white', 'feature': None, 'seen': True, 'dug': False, 'searched' | 
move	exploring {'x': 59, 'y': 3, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 59, 'y': 3, 'glyph': '.', 'color': None, 'feature': 'floor', 'seen': True, 'dug': False, 'searched': 0,  | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 58, 'y': 3, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 57, 'y': 3, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 57, 'y': 4, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 57, 'y': 5, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 56, 'y': 5, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 55, 'y': 5, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=W
move	exploring {'x': 55, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 56, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 57, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 58, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 59, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 60, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
move	exploring {'x': 61, 'y': 6, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=E
autotravel	exploring {'x': 55, 'y': 7, 'glyph': '#', 'color': None, 'feature': 'corridor', 'seen': True, 'dug': False, 'searched':  | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  pos=(55,7) path=[(60, 6), (59, 6), (58, 6), (57, 6), (56, 6), (55, 7)]
move	hitting {'x': 55, 'y': 8, 'known': 33, 'first-known': 33, 'glyph': 'x', 'color': 'magenta', 'type': {'tags': {'animal',  | targetting leftover enemy {'x': 55, 'y': 8, 'known': 33, 'first-known': 33, 'glyph': 'x', 'color': 'magenta', 'type': {' |  dir=S
move	exploring {'x': 55, 'y': 8, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 55, 'y': 9, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searched | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
move	exploring {'x': 55, 'y': 10, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
farlook	examining monster | 
search	baiting monsters | targetting enemy {'x': 57, 'y': 11, 'known': 37, 'first-known': 37, 'glyph': 'd', 'color': 'brown', 'type': {'tags': {'i | 
move	hitting {'x': 56, 'y': 10, 'known': 38, 'first-known': 37, 'glyph': 'd', 'color': 'brown', 'type': {'tags': {'infravisib | targetting enemy {'x': 56, 'y': 10, 'known': 38, 'first-known': 37, 'glyph': 'd', 'color': 'brown', 'type': {'tags': {'i |  dir=E
move	new or desired item at {'x': 56, 'y': 10, 'glyph': '%', 'color': 'brown', 'feature': 'corridor', 'seen': True, 'dug': Fa |  dir=E
look	examining tile {'x': 56, 'y': 10, 'glyph': '@', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'se | 
eat	going to eat corpse at {'x': 56, 'y': 10, 'glyph': '@', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': Fa | 
look	examining tile {'x': 56, 'y': 10, 'glyph': '@', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'se | 
move	exploring {'x': 56, 'y': 11, 'glyph': '#', 'color': 'white', 'feature': 'corridor', 'seen': True, 'dug': False, 'searche | using cached exploration step | first exploring main until branch entrance | exploring mines until minetown | full-explore | progress |  dir=S
